text,label
"As #Indore grapples with a high fatality rate from #COVID-19, the city administration is surveying all residents for Influenza-Like Illness and Severe Acute Respiratory Illness (SARIs) to check the spread of the novel #coronavirus https://bit.ly/2xDKS6d ",1
"D.C. extends closures, restrictions through end of April, following first covid-19 death  https://wapo.st/3a9daUi ",1
"Quotes Mike Pence as saying that people with pre-existing conditions need ""more Jesus care,"" not health care.",0
I have always said that I would be for drilling.,0
Photos show children in cages.,0
"Since 1999, firearm deaths in Ohio have risen 58 percent.",1
"Says Paul Ryan ""is still endorsing Trump.",1
"The 2020 election results in Pennsylvania ""show a statistically impossible pattern"" and votes were manufactured for Joe Biden.",0
"If you have a job in this country, (there's a) 97 percent chance that you're not going to be in poverty.",1
"A leading model used by the White House to chart the pandemic predicted that the U.S. may need fewer hospital beds and ventilators than previously projected and states may reach their peak of covid-19 deaths sooner than expected. 

Not every model agrees.  https://wapo.st/2RlOTD1 ",1
"VIPs and senior officials in Arunachal Pradesh could be named and shamed on social media, if they evade screening at checkpoints for the COVID-19 pandemic.
#COVID19India https://bit.ly/3aaovTV ",1
This is how the world is celebrating Easter during the covid-19 pandemic  https://wapo.st/2K1Gdhb ,1
Donald Trump gave his big speech today with his pants on backward.,0
"In New York state, ""you cannot charge an older person even one dollar more than a younger person"" for health insurance.",1
"Claims the U.S. military is using ""polymer drone flies"" that look and act like a large fly.",0
Americans are 25x more likely to be shot & killed than others in developed countries.,1
"China is ""trying to develop nuclear capability.",0
We're the only major gas-producing state in the US that doesn't have a severance tax.,1
"The 30 percent tax rate called for under President Barack Obama's proposed Buffett Rule ""is lower than the prescribed tax rate for millionaires already -- not just for millionaires, for people making over $200,000.",0
"Says Patrick Mahomes said, ""I believe George Zimmerman is innocent.",0
"Says Thom Tillis has been ""blocking his own party's efforts to reduce the cost of prescription drugs.",0
"Says a YouTube video shows Thomas DiMassimo, the man who rushed Trump at an Ohio rally, ""dragging the American flag on the ground like it was a piece of garbage.",1
"Research found that ""over the course of the existence of the Brady Bill ban, the use of assault weapons in crimes decreased by two thirds.",0
"The U.S. economy ""is three times as big as China's.",1
"A photo shows ""Barack Obama dressed up as Baphomet (Lucifer).",0
"Says his 9-9-9 tax reform plan is not ""regressive.",0
74 percent of Republicans support the Affordable Care Act.,0
The hour of sleep you lose during the change to daylight saving time might initially pose some health risks.,1
Exclusive: Lilly COVID-19 treatment could be authorized for use as soon as September - chief scientist  https://reut.rs/3heeMjr  pic.twitter.com/SqnYLzT6oO,1
There really isn't any kind of foreign policy network that is supporting and advising Sen. Sanders.,1
 Tokyo Olympics logo has been redesigned on the theme of social distancing.		,0
There are more pain clinics in Broward County than there are McDonald's in Broward County.,1
 A lady police constable in Mumbai is suffering from coronavirus.		,0
Robert de Niro Linked to Child Sex Trafficking Ring According to Court Records,0
Says Democratic Party created the Ku Klux Klan.,0
Official govt docs expose Michelle Obama's 14 year history as a man.,0
 Photo showing the wounds on the feet of migrant labourers who had to travel all the way to their native places by foot due to the lockdown restrictions in India.		,0
"A Penn State University study found that ""electronic cigarettes . . . are far less addictive than cigarettes.",1
"This year, Newt Gingrich ""has raised as much money as Mitt Romney, Tim Pawlenty, Sarah Palin, and Mike Huckabee combined.",1
"In 2010, uninsured voters made up ""about 5 percent of the electorate.",1
"Says House Democrats passed impeachment rules that ""do not allow any witness to be called unless the witness is approved by Adam Schiff,"" ""do not allow involvement of the President's legal counsel"" and ""do not allow any witness to be questioned unless the question is approved by Adam Schiff.",0
"A person is on film ""burning 80 Trump ballots.",0
" Katy Perry, Madonna and Black Sabbath shared videos of Italy's flash mob with fake audio.		",0
(Charter schools in Missouri) are actually failing in a greater capacity than the public school systems.,0
Says crime statistics show blacks kill 81 percent of white homicide victims.,0
"A long list shows ""new CDC guidelines for reopening schools.",1
Photo shows a gravestone in Japan with a QR code.,0
Five Republican governors in Opinions: Our states stayed open in the covid-19 pandemic. Here's why our approach worked.  https://wapo.st/2zVdRTQ ,1
"Says white vans with external locks are ""utilized for sex trafficking.",0
 A message from the CHU in Mans (hospital in France) presenting alarmist arguments to encourage French people to stay home.		,0
 Andhra Pradesh Chief Minister YS Jagan Reddy has claimed that Paracetamol is the only medication for coronavirus.		,0
"Basharrie McKenzie is another expectant mother who spent time in the Brooklyn Hospital Center ICU with Covid-19.

""You're going to come back and deliver a healthy, beautiful baby,"" a nurse told her when she was allowed to leave the hospital. ""You made it!""
 https://twitter.com/sherifink/status/1249364853795536897 ",1
"With those first principles, it allowed a fellow like me to get in his truck and go from one end of the state to the other; started 20 points down and wound up 20 points ahead on election night.",1
"We've got an average of 5,600 soldiers committing suicide. That's about 20 a day.",0
We have flown a Boeing 737 across the Atlantic Ocean on biofuels. We have flown F-18s.,1
"Says Donald Trump's position is ""to roll back all"" of the financial regulations passed after the financial crisis.",1
"So now if you don't comply"" and get a COVID-19 vaccination, and you're on ""Social Security or disability, you won't be able to receive your money.",0
Fifty percent of Republicans are in favor of Medicare for All.,0
 A message stating that temperature checks can be dangerous for the eyes.		,0
While Sarah was Mayor of Wasilla she tried to fire our highly respected City Librarian because the Librarian refused to consider removing from the library some books that Sarah wanted removed.,0
India Lights Lamps To Show Unity In Fight Against COVID-19  https://www.ndtv.com/india-news/india-lights-lamps-to-show-unity-in-fight-against-covid-19-2206576  #NDTVNewsBeeps pic.twitter.com/TJB2rRtZc4,1
"Says police officers in Austin, Texas, have been ""authorized to use LIVE ROUNDS, and lethal force"" against protesters.",0
"People (are) paying more in taxes than they will for food, housing and clothing combined.",0
"Our economy (in Louisiana) has grown 50 percent faster than the national GDP, even since the national recession.",1
"Assembly Republicans ""have come to the table"" and were part of ""give and take"" compromise on a coronavirus bill.",0
We have one of the highest percentages per capita of nonprofits in this state of any state in the union.,1
"The CBO says the cost of health care reform will rise to $1.8 trillion, ""increasing the price to far greater than the $900 billion"" originally projected.",0
"Limiting labor negotiations to only wages is ""how it is for the most part in the private sector.",0
"Says Sen. John McCain spent the July 4 weekend in Islamabad, Pakistan, selling ""F-16s and advanced weapons to the folks who harbored Osama bin Laden.",0
"Wisconsin uses voting machines that are outlawed, they are illegal.",0
"The EPA was asked about an environmental citation for the city landfill in Nashua, N.H. but ""didn't know"" why it was cited.",1
"… if the Agreement goes into effect, the millions of Mexican citizens who will become eligible for Social Security benefits may have a far stronger claim to benefits and protection against cuts than U.S. citizens!",0
"Rep. Dan Donovan ""voted for Tax Cuts",1
"A defense bill ""includes language that would require military hospitals to provide abortions on demand.",0
You can't put a gun rack in a [Chevrolet] Volt.,0
"In 2002, ""Iran was more or less an American ally.",0
" Says Democrats are on vacation until May 4 and ""refuse to come back"" to sign a bill to help small businesses.		",0
"The Beirut bombing today was directly next to the Lebanon Central Bank, which is also owned by the most evil deep state family, the Rothschilds. There are no coincidences.",0
"In states that have private-sale background checks for handguns ""49 percent fewer women are shot and killed.",0
"Washington politicians ""run Social Security like a Ponzi scheme.",0
"Romney refused to pardon ""a decorated soldier"" returning from Iraq who had been charged with a crime involving a BB gun when he was 13.",1
